Product_name,Colour,Selling_price,Original_price,Ratings_count,Reviews_count,ROM,Display,Camera,Processor,Warranty,Battery,Info
IAIR D10 Mini Dual Sim Keypad Phone | 1800 mAH Battery & Big 1.7 Inch Display,,737,1549,221,64,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.8MP + 0.8MP,,1 Years Manufacturer Warranty,1800 mAh Battery,
Amozkart T400 3 in 1 Combo Pack with Smartphone Smartwatch With Earbuds,Gold,5986,8999,9,0,2 GB RAM | 16 GB ROM,10.16 cm (4 inch) Display,5MP Rear Camera,,1 Year Domestic Warranty,2000 mAh Battery,
"Vox V17 - Keypad Mobile Phone with FM Radio, Mp3 Player",,681,999,4,0,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,,1 Year Manufacturing Warranty for Handset and 6 Month on Accessories,1000 mAh Battery,
IAIR D10 Mini Dual Sim Keypad Phone | 1800 mAH Battery & Big 1.7 Inch Display,,719,1549,221,64,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,4.5 cm (1.77 inch) Full HD Display,0.8MP + 0.8MP,,1 Years Manufacturer Warranty,1800 mAh Battery,
IAIR D50 2G Dual Sim Basic Mobile Phone With MP3 with Recording Keypad Phone,,848,1599,60,12,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,4.5 cm (1.77 inch) Full HD Display,0.8MP Rear Camera,,1 Years Manufacturer Warranty,2800 mAh Battery,
"Vox V17 New - Keypad Mobile Phone with 1.8"" display, FM Radio, Mp3 Player",,655,999,7,0,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,0.3MP + 0.3MP,,1 Year Manufacturing Warranty for Handset and 6 Month on Accessories,1000 mAh Battery,
IAIR D17 Dual Sim Keypad Phone | 1200 mAH Battery & Big 1.88 Inch Display,,689,1299,44,9,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,4.78 cm (1.88 inch) Full HD Display,0.8MP + 0.8MP,,1 Years Manufacturer Warranty,1200 mAh Battery,
IAIR D25 Dual Sim Keypad Phone | 1200 mAH Battery & Big 1.88 Inch Display,,770,1699,55,19,32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.8MP Rear Camera,,2 Years Manufacturer Warranty,1200 mAh Battery,
"Vox V17 - Multimedia Keypad Mobile Phone with 1.8"" display, 1000mAh Battery",,678,999,5,0,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,1MP Rear Camera,,One year manufacturers defects warranty,1000 mAh Battery,
Snexian Rock,,1399,1999,9268,523,32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,,1 Year Warranty,800 mAh Battery,
Mi 10i,Midnight Black,17999,26999,3248,240,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 2MP + 2MP | 16MP Front Camera,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4820 mAh Battery,
HTC Desire 620G Dual Sim,Santorini White,7999,17900,10104,908,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,Mediatek MT6592 Processor,,2100 mAh Li-Polymer Battery,
Mi 10i,Atlantic Blue,18999,26999,1737,125,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 2MP + 2MP | 16MP Front Camera,"Qualcomm,Snapdragon 750G Processor",,4820 mAh Battery,
Mi 10i,Atlantic Blue,22999,24999,3248,240,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 2MP + 2MP | 16MP Front Camera,Qualcomm SM7225 Snapdragon 750G 5G (8 nm) Processor,,4820 mAh Battery,
IAIR D10 Mini Dual Sim Keypad Phone | 1800 mAH Battery & Big 1.7 Inch Display,,749,1549,221,64,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,4.5 cm (1.77 inch) Full HD Display,0.8MP + 0.8MP,,1 Years Manufacturer Warranty,1800 mAh Battery,
Mi 10i,Pacific Sunrise,20408,27999,1737,125,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 2MP + 2MP | 16MP Front Camera,"Qualcomm,Snapdragon 750G Processor",,4820 mAh Battery,
Mi 10i,Midnight Black,19873,27999,1737,125,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 2MP + 2MP | 16MP Front Camera,"Qualcomm,Snapdragon 750G Processor",,4820 mAh Battery,
IAIR D11 Dual Sim Keypad Phone | 2800 mAH Battery & Big 1.77 Inch Display,,749,1149,11,0,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.32 cm (1.7 inch) Display,0.8MP Rear Camera,,2 Years Manufacturer Warranty,0.8 mAh Battery,
BlackBear A1 Aura,,799,1499,666,79,32 MB RAM | 64 MB ROM,4.32 cm (1.7 inch) VGA Display,2.4MP Rear Camera,,1 Year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries form the date of purchase,2500 mAh Battery,
BlackBear A1 Aura,,999,1499,666,79,32 MB RAM | 64 MB ROM,4.32 cm (1.7 inch) VGA Display,2.4MP Rear Camera,,1 Year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries form the date of purchase,2500 mAh Battery,
Snexian BOLD T400,Black,4754,5999,84,8,2 GB RAM | 16 GB ROM,10.16 cm (4 inch) Display,5MP Rear Camera,,1 Year Domestic Warranty,2000 mAh Battery,
IAIR Keypad Mobile Basic Small Feature Phone X2,,899,1099,,,32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.8MP Rear Camera,,1 Year Manufacturing Warranty,1000 mAh Battery,
4i,Yellow,10999,12999,872,75,2 GB RAM | 16 GB ROM,12.7 cm (5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,,,3030 mAh Li-ion Polymer Battery,
Mi 4i,White,10999,12999,80010,8670,2 GB RAM | 16 GB ROM,12.7 cm (5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,2nd-gen Snapdragon 615 64-bit octa-core Processor,,3030 mAh Li-ion Polymer Battery,
IAIR D17 Dual Sim Keypad Mobile Phone | 1200 mAH Battery and 1.88 Inch Big Display,,672,1299,21,9,32 MB RAM | 32 MB ROM,4.78 cm (1.88 inch) Display,0.8MP Rear Camera,,1 Years Manufacturer Warranty,1200 mAh Battery,
HTC Desire 526G Plus,Fervor Red,12400,,10274,875,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,11.94 cm (4.7 inch) quarter HD Display,8MP Rear Camera | 2MP Front Camera,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2000 mAh Battery,
REDMI Note 10 Pro Max,Vintage Bronze,17999,22999,18060,1299,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,108MP Rear Camera | 16MP Front Camera,Qualcomm Snapdragon 732G Processor,,5020 mAh Battery,
REDMI Note 10 Pro Max,Dark Night,24999,,1892,145,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 5MP + 2MP | 16MP Front Camera,Qualcomm Snapdragon 732G Processor,,5020 mAh Li-Polymer Battery,
ASUS Zenfone Max Pro M1,Blue,17999,,175199,25841,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,Qualcomm Snapdragon 636 Octa Core Processor,,5000 mAh Battery,
REDMI Note 10 Pro Max,Vintage Bronze,19999,24999,1892,145,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 5MP + 2MP | 16MP Front Camera,Qualcomm Snapdragon 732G Processor,,5020 mAh Li-Polymer Battery,
ASUS Zenfone Max Pro M1,Grey,17999,,175199,25841,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,,,5000 mAh Battery,
Mi 4i,Grey,14999,,80010,8670,2 GB RAM | 32 GB ROM,12.7 cm (5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,2nd-gen Snapdragon 615 64-bit octa-core Processor,,3120 mAh Li-ion Polymer Battery,
HTC Desire 626G Plus,Blue Lagoon,8999,11990,5962,561,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,ARM Cortex-A53 Octa Core 1.7GHz Processor,,2000 mAh Li-Polymer Battery,
ASUS Zenfone Selfie,Aqua Blue,17999,,26980,5102,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,Qualcomm Snapdragon 615 MSM8939 Processor,,3000 mAh Li-Polymer Battery,
ASUS Zenfone Selfie,White,17999,,26980,5102,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,Qualcomm Snapdragon 615 MSM8939 Processor,,3000 mAh Li-Polymer Battery,
ASUS Zenfone Selfie,Pink,17999,,26980,5102,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,Qualcomm Snapdragon 615 MSM8939 Processor,,3000 mAh Li-Polymer Battery,
ASUS Zenfone Selfie,White,15999,,6683,871,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,Qualcomm Snapdragon 615 MSM8939 Processor,,3000 mAh Li-Polymer Battery,
HTC Desire 526G Plus,Glacier Blue,6999,9900,10274,875,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,11.94 cm (4.7 inch) quarter HD Display,8MP Rear Camera | 2MP Front Camera,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2000 mAh Battery,
HTC Desire 626G Plus,White Birch,8999,11990,5962,561,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,ARM Cortex-A53 Octa Core 1.7GHz Processor,,2000 mAh Li-Polymer Battery,
